text,label
"Itu saya 2-3 Tahun lalu. <br>Masih mencoba Mengejar mimpi di kota besar yang tak pernah tidur. <br>Lihat sana sini, mencoba seperti apa yang teman dekat, teman jauh, teman lama lakukan. <br><br>Mungkin, setelah sekian lama. <br>Saya baru sadar<br>Memang kota ini bukan seperti yang saya kenal dahulu, dimana masa kecil sampai remaja saya berkembang bersama kota besar ini. <br><br>Saya sudah salah jalan dari awal lulus dari pendidikan terakhir saya. <br>Tidak ada rencana, mau mengejar pun susah. <br>Lama-lama akhirnya saya sadar<br>Saya kembali menjadi orang biasa <br>Kembali ke desa<br>Dimana ini jalan saya <br>Apa yang saya kenal selama beberapa tahun <br>Sebelum saya kembali ke kota demi mengejar mimpi besar. <br><br><br>Terima kasih kawan lamaku, walaupun sekarang <br>Aku bukan bagian dari lingkungan kalian lagi<br>Tapi apa yang kalian jalani sekarang itu membuatku<br>Senang, ada sahabatku yang bisa menjalani apa yang aku impikan. <br>Dengan melihat kalian dari layar Smartphone <br>Aku masih bisa bermimpi <br>Seperti apa rasanya sukses menjalani apa yang kuimpikan dahulu.",1
"pernah FOMO yang berpengaruh besar ke hidup saya, thn 2021 baru lulus sekolah banyak denger jadi kuliah IT bisa dapet gaji gede, padahal bukan passion sama sekali. akhirnya putus kuliah dan daftar lagi tahun 2023 Teknik Mesin dan sampe sekarang saya sangat ikhlas dan senang sekali menjalaninya.",1
"Gw pernah fomo sekali dalam hidup, yaitu milih jurusan kuliah. Waktu itu gw daftar kuliah cuma buat mbuktiin kalau gw mampu masuk seleksi kampus negeri, biar gak dianggap bego sama temen-temen.",1
"Jangan remehin gamer, apalagi gamer 🆃🅴🆇🅰🆂77 Sekali dapet jackpot, bisa bikin iri satu kelurahan!",1
"Kapan lagi main di situs segacor 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, asli nagih sih",1
"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴!",1
"coba di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩, gak ribet ! salam petir x 500",1
Gw paling demen gas di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 wkwkwkww seru. Harus sering2 sih ini mah,1
"jepey trs tiap hari, cuma di𝗪𝗘𝗧𝗢𝗡𝟴𝟴⭐",1
"Keren sih 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, main bentar auto jepe.",1
Konten yang luar biasa! Keren banget cara kamu menjelaskannya! Main yang bagus di sini bang ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
The best tahun ini di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 pasti byar!,1
"Kerennn contentnya bang ,cari situs yang benar itu 𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
"Semangat Bosqu , Terbaik ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
Konten yang luar biasa! Keren banget cara kamu menjelaskannya! Main yang bagus di sini bang ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1
weton88 keren banget 😊,1
Ada notif langsung nonton 😂😂 soalnya habis jepe di WETON88,1
"ke 3 bang ,salam jepe Weton88",1
"🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 saya maen santai aja, tetep bisa WEDEY jutaan",1
Busett cerahh banget 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 encess sama koinya lagi ngasih mulu,1
"jepey terus di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, beneran!",1
Busett cerahh banget 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩 encess sama koinya lagi ngasih mulu,1
"Kapan lagi main di situs segacor 𝗪𝗘𝗧𝗢𝗡𝟴𝟴, asli nagih sih",1
Jujur klo main mending di weton88 bang,1
"jepey trs tiap hari, cuma di𝗪𝗘𝗧𝗢𝗡𝟴𝟴⭐",1
bng coba game zeus x 1000  di weton88 gampang bet pecah,1
"coba di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴🚩, gak ribet ! salam petir x 500",1
Awal kebangkitan cuan pasti di WETON88,1
weton88 keren banget 😊,1
jepey gmpng banget di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 ⭐,1
"terimakasih selalu upload bg, walaupun masih sibuk🎉𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
Memang web terbaik se asia gak salah pilih cuma 🚩Weton88🚩 yang bisa gni !,1
"Salut bang keren kontennya , salam Jepe DI ⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
"gacir banget, main di 𝗪𝗘𝗧𝗢𝗡𝟴𝟴",1
👍 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 👌,1
⭐𝗪𝗘𝗧𝗢𝗡𝟴𝟴 emang top markotop! JP terus!,1
"Sempet coba yang lain tapi gak semanis di 🚩Weton88🚩 ,sering ngasih wede bang coba deh cari aja di google",1
Keren 🇮🇩👍🏼. gas di mari kak Weton88,1
"di ajakin abang w main di weton benaran g*cor parah ,langanan 3 hari sekali dapat terus uang jajan cek google 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 🚩",1
Weton88 is the best ❤❤❤,1
"🎯 Keberuntungan besar bisa datang kapan saja, ayo coba di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 😍",1
"💥Baru main di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖, saldo langsung naik drastis! 🚀💰",1
"🎯 Keberuntungan berpihak padaku, menang terus di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 💥💰",1
"💥 Gak perlu mikir lama, gas terus di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 🚀🎯",1
"Jika Anda mencari perspektif baru, 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 layak dipertimbangkan.",1
"Parah banget! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖-bikin candu berat, susah banget buat berhenti!",1
"💰 Sensasi menang tiada henti, cuma di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 🚀😍",1
"Rezeki besar nggak kemana, makasih banyak 𝑪𝑼𝑨𝑵𝟑𝟐𝟖!",1
💥 Semua jadi mungkin! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 bikin hidup lebih happy! 💰📈,1
🔥 Semua menang! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 bikin hidup lebih baik! 💰,1
"📊 Sudah banyak yang membuktikan, sekarang giliran kamu! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! 🔥💎",1
🤙🤙🤙Situss yang paling aku sukaa 𝑪𝑼𝑨𝑵𝟑𝟐𝟖😍,1
"Main santai di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖, hasilnya bikin senyum lebar. Terima kasih banyak!",1
"💥Baru main di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖, saldo langsung naik drastis! 🚀💰",1
"💥 Cuan lancar tiap hari, modal kecil hasilnya luar biasa! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 💰😍",1
🔥 Baru gabung langsung menang! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 emang gacor! 💎🚀,1
Rezeki dari 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 bikin senyum lebar hari ini. Terima kasih banyak!,1
"Gak nyangka bisa menang sebanyak ini di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖,serasa mimpi di siang bolong!",1
⚡ Semua bisa menang! 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 kasih rezeki tanpa batas! 💎💰,1
