text,label
gw sekarang lagi s2 biokimia dan emang sangat tertarik sama topik tentang awal mula kehidupan gini apalagi dari awal gw s1 dulu udah berkecimpung sama evolusi alasan kenapa pemikiran tentang awal kehidupan di bumi itu masih disebut hipotesis salah satunya karena banyak celah pada hipotesis hipotesis tersebut meskipun pada hipotesis spark of life yg diuji miller sama urey itu terbukti kalo senyawa organik bisa terbentuk pada kondisi bumi purba tapi eksperimen itu bisa dibilang kurang valid alasan utamanya yaitu ketika dibilang bahwa dari eksperimen itu oh dari kondisi bumi purba senyawa organik ternyata bisa terbentuk secara alami sama kyk bilang oh hp itu alami karena bisa bahan bahannya berasal dari alam dan bisa ditemuin di alam pahami maknanya dulukondisi eksperimen si miller urey itu yg bikin eksperimennya sekarang diraguin sama ilmuwan ilmuwan lain karena banyak parameter parameter yg diubah sama urey miller supaya eksperimen itu bisa sesuai dengan keinginan mereka selain itu faktor faktor yg kemungkinan besar ada di bumi purba itu dianggap gk ada di eksperimen urey miller contoh kontaminasi mineral dan pergerakan zat terlarut selain itu dari hipotesis spark of life sama hydrothermal vents itu punya kelemahan mengenai probabilitas bahwa senyawa organik untuk saling menyatu dan membentuk kehidupan itu sangat kecil peluangnya bisa satu sepersekian miliartriliunnah nambahin dikit buat hipotesis dunia rna sebenernya rna itu bukan senyawa baru yg ditemukan dari debat antara mana yg duluan dna atau protein keberadaan rna sebagai asam nukleat selain dna udah diketahui jauh sebelum itu trus sebenernya beda rna dengan dna itu cuman ada di atom karbon nomor 5 pada gula ribosanya dna itu deoxyribonucleic acid kehilangan satu atom oksigen pada gula itu sedangkan rna ribonucleic acid punya atom oksigen makanya kurang tepat kalo dibilang perbedaan rna sama dna itu terkait strukturnya yg sederhanaenggak loh kenapa soalnya baik dna maupun rna sebenernya hampir identik dan bisa menjalankan fungsi yang serupa keduanya juga bisa memiliki bentuk single helix maupun double helix keduanya dapat digunakan sebagai penyimpan informasi keduanya juga bisa sebagai katalisator reaksi yg disebut sebagai enzimtrus kenapa kok didebatin mana yg duluan antara dna sama protein semisal dna bisa melakukan fungsi yg mirip dengan rna alasannya simpel yaitu dna kalau dalam bentuk single strand itu gk sestabil rna itu alasannya kenapa dalam sintesis protein dna dicopy dalam bentuk rna trus keluar dari nukleus dan ditranslasi sebagai protein mungkin nambahin itu doang sih selebihnya bagus ini video udah lengkap jelasin aspek aspeknya yg perlu dibahas,0
kalo masalah persentase yang sangat kecil menurut gw masih masuk akalkenapa  karena dalam laut pasti banyak senyawa organiknya terus menimbang ada milyaran galaxy dalam satu alam semesta dan dalam satu galaxy ada 1 trilliun bintang dan dalam setiap bintangnya ada beberapa planet maupun satelitenyadan ada kemungkinan 15 nya itu dlm setiap bintang adalah planet aman huni apakah kemungkinan 1milyaran terbentuknya interaksi senyawa organik adalah hal yang sangat kecil  tentu nggaklagipula udah ada tanda tanda keberadaan makhluk hidup di luar bumi walaupun tanda2 tapi ini bisa memperkuat selama belum ada bantahan,0
peluang 1 banding 1 miliar memang memungkinan apabila terjadi dalam waktu ratusan juta tahun mnurut dawkins hal yg masuk akal sih tpi sebuah kebetulan ini juga jadi polemik smpai sekarang,0
alhamdulillah jadi nambah ilmu terimakasih temanteman yang memberikan komentar tambahan nya semoga ilmu ini bisa jadi pengetahuan buat yg lain juga,0
yg menarik bidang ini bisa saling bantah teori dalam waktu 510 tahun aja kadang sudah beda banget,0
,0
berarti nenek moyang gw yang paling awal itu mbah rna hidupnya 4 milyar tahun yang lalu,0
nonton bareng temen biar gak takut sendirian alexis17 butuh teman,1
penutup videonya selalu bikin penasaran next konten alexis17 strategi marketingnya bagus,1
ngeri tapi nagih gimana dong alexis17 zhong du  kecanduan,1
