text,label
adios formosa el pascole,0
rakyak gotam di undang haha,0
kelas kali ngundang ketua naga hitam,0
akhirnya yg pernah ku komen hadir juga,0
jargon bang pascol,0
salam hormat ketua naga hitam,0
i love the vibe of your videos always makes my day better,0
i just discovered your channel and im already hooked subscribed,0
i tried to pause but i couldnt thats how good this video is,0
the energy in this video is just chefs kiss,0
yours is one of the few channels i have notifications turned on for,0
why does this video have so many replayworthy moments,0
emang terbaik dah lesti77 emang gak bikin bosen nih,1
di antara yang lain memang lesti77 paling mantap,1
gak ad obat nih lesti77 ngasihhhh teruss,1
memang maknyosss nih lesti77,1
lesti77 gak ada lawan dah,1
lesti77 emang teman terbaik ku,1
gue stay main di lesti77sering dapet jp,1
baru kenal lesti77,1
main di lesti7 tuh bikin nagih,0
such a wellresearched and thoughtful piece of content amazing job,0
the way you edit your videos is next level so professional,0
who else watches these types of videos at 2 am for no reason,0
underrated content like this deserves more attention,0
i was supposed to be productive today but then i found this,0
you put so much effort into this and it really shows,0
this should be required viewing for anyone interested in this topic,0
asikk dah main di lesti77,1
dari dulu cari cari akhirnya nemu ini di lesti77,1
baru tau rupanya lesti77 paling bagus putarannya,1
di antara yang lain memang lesti77 paling mantap,1
wow this was so helpful you explained everything so clearly,0
literally every second of this was enjoyable keep it up,0
i love how engaging this video is cant wait for the next one,0
kami dari anggota naga hitam cabang tasikmalya jabar mengucapkan banyak terimakasih kpd cenel aga laen ini,0
seru kali bahhh,0
kacau,0
susahnya orang susahitulah yg sampai saat ini terjadi di negara konoha,0
yg botak 1 nya makan terus,0
bang ajak pascol main filem lah,0
hahaha,0
,0
hahahaa,0
kelazz sih doa janjinya sama tuhan dan dipegang teguh lagi janjinyamemang kelas sekali ketua naga hitam ini asli pengalamannya dalam bekerja dan peluangnya keren lah inisalut salut lihat pascoll salam hormat ketua naga hitam,0
awet muda abg ini kelahiran 95kek kelahiran 2000an kan we,0
mahal orang tua lu ketua mamak lu jual tv buat doain lu sukses mahal mahal ini soal ikhlas dan tulus mahal mahal ortu lu ketua,0
el pascole no lehere bujangename adios,0
lesti77 pasti dah yang bikin nyaman teruss,1
baru tau rupanya lesti77 paling bagus putarannya,1
baru tau rupanya lesti77 paling bagus putarannya,1
wah lagi viralll kali ruplanya nih lesti77,1
kesukaan aku nih main di lesti77,1
ku subscribe channel ini karna udh undang pascol ga sedikit juga org yg baru ikutan subscribe,0
you put so much effort into this and it really shows,0
the way you explain things makes everything so much clearer,0
my only complaint i wish this video was longer,0
your content just keeps getting better and better keep going,0
why does this video have so many replayworthy moments,0
such a wellresearched and thoughtful piece of content amazing job,0
i was about to skip this but im so glad i didnt,0
this video is an absolute masterpiece so well done,0
gue stay main di jet88betsering dapet jp,1
setiap depo pasti cuan,0
main di jet88bettuh bikin nagih,1
leher mna ketua,0
,0
lesti77 kawan terbaik dah gak add lossnya mantep,1
lesti77 sahabat aku,1
baru kali ini nemu tempat seperti ini di lesti77,1
lesti77 emang the best dah,1
memang paling ngeriii dah kalau lesti77 ini nyaman terusss,1
lesti77 gak pernah bohong dah soal rasa aman dan nyaman dah,1
kok ramee kali nih lesti77,1
belum pernah seindah hari ini kalau gak coba di lesti77,1
if youtube had an award for most rewatchable videos youd win it,0
you have a gift for making complex things easy to understand,0
the energy in this video is just chefs kiss,0
you never disappoint another masterpiece,0
every time i think i know a lot your videos prove me wrong,0
literally every second of this was enjoyable keep it up,0
nggak butuh kerja lembur,0
cape rungkad mulu cobain aja main lesti77recomended banget boss,1
lesti77emang jagonya,1
cocok ni si pascol ikut maen film agak laen,0
hahaha astaga dekat rumah ku bg gg sreiwangi simpang 2,0
2 minggu ini asik kesambar petir kakek terus gua,0
jadikan setiap hari sebagai hari keberuntunganmu di jet88bet,1
modal seadanya,0
link cuan jet88betgampang bnget turun scater nya sering kecantol prkalian x500 nya tu bang,1
hanya di lesti77 yang bisa bikin betah di banding yang lain,1
hanya di lesti77 yang bisa bikin betah di banding yang lain,1
the way you edit your videos is next level so professional,0
found this randomly and now im bingewatching your channel,0
cant believe i just discovered your channel where have you been,0
if youtube had an award for most rewatchable videos youd win it,0
i need a whole series on this topic you explain it so well,0
wow i can tell you put a lot of effort into this well done,0
this should be trending more people need to see this,0
lesti77,1
wow jp yang sangat fantastis di lesti77rekor lagi,1
awas bre klo main di lesti77parah ga di kasih berenti wd nya,1
lesti77selalu bikin gua senang dan kaya,1
ketua naga hitam,0
min min undang penyanyi  aktris maizura sama kayak eca adeknya bang indra jegel asalnya dari makassar pasti seruu ohh iya btw maizura dan eca bareng jadi pemeran film jodoh 3 bujang rilis juni nanti min,0
ada ketua naga hitam auto nonton dari awal sampai akhir ngakak,0
oki mending engga usah di ajak ganggu ajh orang mau ngomong,0
buseh95 muka nya gak kliatan 95,0
bg pascol uangnya habis di wiko ni kayaknya wkwkwk,0
ini efek apa kepalanya sozenya memang sedikit lebih besar,0
lesti77 memang paling asik dan dimanjain pastinya,1
di antara yang lain memang lesti77 paling mantap,1
memang paling pantes dah selalu di lesti77,1
kalau di lesti77 emang paling mantap dah nyaman aja teruss,1
gak ad obat nih lesti77 ngasihhhh teruss,1
hanya di lesti77 yang bisa bikin betah di banding yang lain,1
lesti77 paling the best dah di banding yang lain,1
udah rungkad jutaan main disitus lain,0
kalo bukan gara gara lesti77gw kagak bisa beli motor,1
di lesti77,1
i was supposed to be productive today but then i found this,0
i came for the content but im staying for the personality youre awesome,0
the energy in this video is just chefs kiss,0
this is so underrated you deserve a bigger audience,0
you deserve all the success coming your way keep going,0
this deserves a million views im telling all my friends,0
such a wellresearched and thoughtful piece of content amazing job,0
pecah sih ini,0
saya sebagai manager hrd pt naga hitam cabang martubung medan mengucapkan terimakasih untuk tim agak laen sudah mengundang ketua kami,0
suka dah dari dulu main di lesti77ngasiihhh ajaa,1
lesti77 tempat favorit semua orang nih,1
lesti77 gak pernah bikin kecewa emang dikasih terusss mantappp,1
kenapa ini sama lesti77 sepertinya lagi rame nih di sini,1
lesti77 memang terbaik dah,1
lesti77 gak pernah bikin kecewa emang dikasih terusss mantappp,1
pascol ex saipem itali aligg,0
awas bre klo main di jet88betparah ga di kasih berenti wd nya,1
awas bre klo main di jet88betparah ga di kasih berenti wd nya,1
