text,label
"Nonton dokter tirta sambil bakan bakso, jadi ngerasa bersalah",0
"Mau tanya, Dokter. Indonesia ini kan TBC-nya mengkhawatirkan ya? ART-ku aja kena. Apakah kalau saya rutin pakai masker baik medis maupun kain itu bisa mengurangi risiko tertular TBC?",0
saya dulu asam lambung akutdi sarankan dokter buat minum air perasan lemon setelah bangun tidur. Dan kalo mau olahraga bisa di campur americano tanpa gula. Sembuh sekarang dok gak sering asam lambung,0
Gimana cara penggunaan L arginine,0
,0
"Dr tirta mencerminkan orang jawa, ngeteh sama roti/biskuit atau gorengan",0
Dokter tirthaMinum kopi campur garam Apa kah aman dokter,0
Tim ga sarapan dan cuma ngopi tapi ngisingan tiap isuk,0
mungkin logic nya minum air lemon pagi bisa bla bla bla dari sabun cuci piring mama lemon wkwk,0
Kok bisa tau semua dok,0
jadi crew nya enak serasa lagi kuliah dengerin dosen jawab pertanyaan mahasiswanya,0
nitip buat ditunjukin ke bapakku yang ngeyel,0
Kenapa akhir-akhir ini banyak konten kesehatan disampaikan dengan kata-kata kasar dan marah-marah?dokter itu bukannya orang berpendidikan ya? harusnya penyampaiannya juga mendidik.kurang baik sih begini yakecuali kontennya untuk stand up ya konteks apapun kasar2 kalau lucu. tetap sesuai konteks,0
"ngakak oyyy,,,,ga kuattt",0
Mksud nya Marah2 tu Mode ato kampungan ya,0
Kehidupan di Hong kong membuatku terbiasa dgn minum teh tawar,0
,0
 MAKAN TIDAK SAMPE KENYANG WAKKAKAKAK LUCU BGT,0
Thnk u dok,0
,0
Haha ajarin daptar 𝐏𝐎𝐀𝟖𝟖 yg vipp abang kuu,1
dok tolong jelasin carnivore diet,0
Galak bgt dr tirta,0
Jangan di sensor dokter... seruuu dengerin nya hehehe,0
"suka bngt sama sesi mitos fakta ini, apalagi ini udah lolos sensor sangat bagus untuk share ke keluargaa",0
Dok mau tanya saya lg bisulan terus.. kata mbak saya gara² kebanyakan makan telur rebus..itu fakta atw hoax dokk??,0
main di sini aja beb bo lama sudah berdiri dan terpercaya gadak cerita kena tipu atau scam beb 𝗛𝗘𝗥𝗖𝗨𝗟𝗘𝗦𝟴𝟵𝟴,0
Tanya dok. Pemakaian korset itu bisa untuk mengecilkan badan gk ya ?,0
"Aku suka dr tirta misuh2, itulah khas nya. Knpa yg lain pada ga suka sih ?",0
"dok mau tanya dong, aku overweight.. tapi udah gym -+2tahun, dan aktif olahraga (boxing,yoga) terus bbrapa bulan lalu mencoba jalan kaki berkilo-kilo, trs nyoba jogging trs udah bisa dok.. apakah aman?",0
"Dok, membaca berapa jam sih sehari?",0
Kalau minum air cuka apel di pagi hari gimana Dok?,0
kalo banyak minum air tawar tetapi jarang makan gimana dog?,0
"Ampun dok, ngakak banget lihat video ini.. Apalagi pas bagian minum mama lemon.. Wkwkwk..",0
"MENGKONSUMSI AIR LEMON DI PAGI HARIII....BANGKE, NGAKAK",0
Makan terlalu asin berhubangan dengan osteoporosis tapi prosesnya panjang. Makan terlalu asin terus menerus -> hipertensi (darah tinggi) -> koplikasi penyakit pembuluh darah ->sampai gagal ginjal baru dapat menyebabkan -> osteoporsis,0
"maturnuwun edukasinya ,,,, dokter tirta,,mantaf",0
Bermanfaat & bikin ketawa juga.,0
"Dok, Bagaimana pengaturan pola makan (komposisi protein, carb dan lemak) untuk body recomposition agar hasilnya optimal. BMI sya 29, ingin fatloss tanpa muscle loss. Ingin BMI di angka 23 dan badan tetap toned. Ditunggu collab sama dokter spesialis gizi klinik. Makasih Dokk.",0
"Lgian di jpang & china klo mkan nasi cma semangkuk kcil,,,bda sma si +62,,,pagi siang malam mkan nasi 1 piring penuh blom yg laen nya,,,gmna over",0
Kalo ada alergi telur gmn dok?,0
Bahas frozen shouder dong dok,0
Saya minun americano 2 shot plg plg mules..aman kh dr,0
EFT tappııng bısa memengaruhı kesehatan ya dok,0
hhhh. . klo lagi begong l3mot..iklan itu,0
Berarti selama ini abu mulut tuh kentut dari bakteri di mulut ya,0
gue berasa lebih pinter drpd tim nya dr.Tirta pas jawab bener mulu dan lebih cepet pas dr.Trita nanyaa,0
Kalo denger suara yg ngasih pertanyaan tuh lsg kaya denger suaranya mas BILAL FARANOV nya Suara Berkelas,0
Coba R,0
Sangat bermanfaat,0
"Aku diet if,dulu 62 sekarang 56,60 dalam waktu 2 bulan.Emang harus konsisten kuncinya.",0
Kalo mau tanya ada link nya kah??,0
Menarik dok obrolannya,0
Sukaakkkk cara ngomongnya dr tirta,0
DR TIRTA IS THE MAN!!,0
waalaikumsalam dokter,0
sangat mengedukasi pak dok,0
"Dok izin bertanya, saya kan sering makan, bahkan sekali makan tuh porsinya banyak, tapi kenapa BB sama badan saya tetap seperti biasa ga ada perubahan? Terimakasih dok",0
Misuh-misuhnya dokter Tirta itu hiburan terkadang wkwk.. karena terlalu serius juga malah jadi bikin boring.,0
"dok, di rokok, vape sama pod kan ada manis”nya. apa itu sama seperti gula ya jatuhnya?",0
KALO BUAT SAKIT GIGI PAKE KEMIRI BAKAR GA SIH?,0
"Berat jd crewnya dr.tirta , seleksinya harus yang gak pelupa",0
"meskipun kata-kata kasar, ibuku langsung tau ini dr Tirta dari suara & teriaknya eh malah ikut nonton youtube bareng",0
