text,label
"Izin bertanya dok, saya pernah kecelakaan dan menyebabkan tengkorak saya bolong menjadi beberapa serpihan kecil dan tidak bisa di perbaiki sehingga harus di ganti dengan titanium mesh untuk menutup tengkorak saya yg berlubang secara permanen, apakah titanium ini dapat berkarat, dan tidak ada efek samping?, Namun selama ini setelah 1 tahun saya tidak merasakan efek samping apapun",0
dokter please ini mah mau nanya penting aku kepikiran terus baru muncul di tiktok katanya klo kuku ada garis lurus hitamnya itu tanda tanda kanker kulit dok?,0
Ya Allah sabarkan hakim,0
Perkara air hujan,0
tak tambah i neh lek kakean coli gampang ACL,0
Air hujan,0
sangat ramah edukasinya,0
,0
Apakah ada efek kopi dengan tekanan Bola mata (hipertensi okular)?,0
apakah dokter tirta juga menjadi mekanik?,0
"BRISIK PENG PENG,, KRTISLU GA GUNA,nyet",0
"Gue sih udah anggep 𝐑 𝐀 𝐃 𝐀 𝐑 𝟏𝟑𝟖 kaya ATM pribadi aja, butuh D|_|!it tinggal putar bentar",0
ngakak banget kalo dr tirta udah misuh-misuh,0
Kayaknya 𝐏𝐎𝐀𝟖𝟖 bakal jadi langganan setia ku,1
Nohhh 𝐏𝐎𝐀𝟖𝟖 katanya prayer baru wajib di kasih ngap wkwk,1
angkat beban sejak muda tp saya kena ambeien jirrr,0
angkat beban sejak usia 12 tahun bikin pendek bener ga dok,0
"Dok ingin tanya seputar kopi dok, kalau orang punya aritma tapi masih pengen minum kopi kira2 kopi apa yang rekomen dan berapa banyak bagusnya??",0
,0
hehehe tambah lucu kalau marah dok. lanjutkan pertanyaan BMKG.,0
Matur suwun penjelasane pak dokter Tirta ping ping piiing.. Mantap sampean,0
Ngakak tapi berilmu cok,0
dok mau tanya apakah epilepsi bisa sembuh? tolong di jawab di video youtube ya dok tks ..ini saya nanya serius,0
"Josss, full ilmu n lucu",0
"Dok izin bertanya nih, apakah menghirup asap bakar bakaran sampah/ asap kendaraan selain asap rokok dapat membuat alveoli pecah?",0
Brp gls per hari dok kopi nya ?,0
air hujan,0
Pakar BMKG ngomong,0
Apa penyebab kekurangan kalium? Darah itu ada berapa macam dok?,0
wkwkw,0
Doksli,0
Dari pada nonton dedy corbuzer mending nonton dr tirta,0
Candu banget kalo dokter tirta bilang go**ok,0
Tempe anget anget emang terbaik,0
seru banget pas marah haha,0
sabar dok wkwkwkw,0
"Paling suka nonton-in dr. Tirta, nge gasnya buat seru hahahaha Jawabannya juga enak buat dicerna.",0
"Berarti bener ya programnya presiden kita pak Prabowo, pemberian nutrisi yg berhubungan dg kecerdasan. Jadi presiden kita mncegah punya generasi penerus bangsa otak kosong",0
Guoblok..!! Lu kira gw BMKGv... diulang2 bikin ngakakn,0
,0
Ngakak pas air hujan di Jakarta,0
Sumpah gw suka ama tirta karna style marahnya..tp berkualitas ilmunya,0
sumpah ngakak,0
"Belajar gini nih g bosen, Krn relate bat Ama yg dialamin",0
Penampilan terbaik,0
Lelucon nya kimak kali,0
Ada yang tau gak ya merk dan jenis jaket yang dipake dr tirta?,0
,0
"Harga ginjal berapa, dok?",0
,0
Dokter tirta keren panutan ah gila,0
Saya suka kalo dr. Tirta mulai bete,0
"Dok, konsumsi susu tok untuk pasien NGT aman ndak?",0
kalau mau nanya dimana sih ? pengen ikut nanya sihh,0
Kalo ada varikokel atau riwayat varikokel post operasi apakah aman untuk latihan beban???,0
,0
"Mau tanya ni dok, gimana caranya merawat lutut kalo kita ini rajin olahraga?",0
1. Dok apa bener marah marah bikin cepat tua,0
Walaikum salam Dok... saya minum kopi hanya jika ngantuk saja dan jadi semangat lagi,0
f4 member,0
- core wkwkwkwkwk ngakak,0
baru ini langsung sub like dr semua chanel,0
apakah mudah marah tanda orang memiliki darah tinggi?,0
Angkat beban dr muda pengaruhi tinggi badan ga dok? Bapa saya dr kecil nih suka angkat2 ember isi air (ngangsu) tinggi nya ga maksimal dok? Sodara2 ya ada yg tinggi dok...,0
,0
marah2 mulu,0
Apa gerd bisa sembuh?,0
Terimakasih banyak ilmunya dokter,0
Pokoknya I love you full Pak Dokter,0
"Agung, Agung hercules",0
Ngakak,0
"Dok, apa bener makan pantat ayam (brutu) bikin orang jadi pelupa?",0
Jadi boti itu termasuk spesies pemakan tempe yang disebut spesies tempevora atau kedelaivora.,0
"Nak Iki dokter pinter tenan,,ora koyo le dadi youtuber liyane",0
Omongan e atos,0
dok saya umur 14 thn udah ngangkat 40kg apa itu normal?,0
"ini mungkin bisa dibilang ada bahayanya kalo orangnya masih obes, soalnya temenku yg 150 kilo+ dilarang jogging ato aktifitas kardio yg loncat2 sama trainer nya",0
lucu anjer marah marahnya,0
"pas di tanya ttg air hujan khodamnya langsung keluar.... i like it. itu baru dokter tirta,,,, abis ngamuk tetap di jawab. keren banget dah dokter satu ini",0
Saya jg ngakak pas bagian ini,0
"Motor - ibarat manusia, jadi lebih mudah memahami fungsi organ.Gile keren abiz lu Dok, anjayani",0
Durasi macam apa ini dok dikit amat,0
tolong donk bikin pertanyaanya rada nyeleneh suka liat dokter Tirta darah tinggi wkwkwkw,0
terimakasih Oji-san ilmu dari isekai yang anda bawa sangat bermanfaat,0
Dok... Kalau tidur ngences bisa sembuh ngga ya??,0
Dokter Tirta kayak marah2 n arogan.. tapi itu candaan.. emang modelnya ngegas.. koplak,0
Otak manusia adalah ecu kalo dimotor,0
Protein nabati n protein hewani apakah beda fungsinya??,0
"apa bener dok klo kita nge gym terus, bikin sangean mulu?",0
Link shopee jaket yg dipakek dokter pngenn,0
Hader dok ... AsalamualaikumSaya udh suscraeb .. saya warga blitar selatan punya riwayat asam lambong dok gmn harusnya dok ... Mksh,0
"Makasih dokter,sharing ilmu2 yg sangat bermanfaat",0
Siapakah sosok Daniel ini y?,0
"Maaf dok,agak kurang sepaham,masalah ngorok,bisa jadi kecapean setelah seharian bekerja ya,karna di sini saya tidak gemuk,olahraga Yo tiap hari pegang cangkul,Yo kerja menguras keringat ,begitu istirahat nempel bantal Yo langsung ngorok",0
"Dok mau nanya, apakah meminum kopi saset berbahaya?",0
Dok. Kalo mandul itu bisa di sembuhin ga ya?,0
"Mau tanya dok, orang yang mengidap hypertiroid ketika di operasi untuk mengurangi kelenjar tiroid apakah memiliki resiko menjadi hypotiroid ? Terus apabila operasi berhasil dengan baik, apakah ada kemungkinan kambuh ? Terima kasih",0
Assallamualaikum wr wb dokterApakah minum nescafe instant 3 in 1 baik di minum sehari 2 kaliPlease respon,0
",. Sabar dok",0
Ngakak pas huek,0
Kasian pak kna marah Mulu tuh kameramen,0
apa bahaya sauna setelah gym?,0
"Dok mau tanya, jika istri tidak bisa mengeluarkan ASI, dan di ganti sufor, apakah nanti berpengaruh terhadap kecerdasan anak (usia golden age)?",0
"Hahahaha akhirnya liat pak dokter mengamok lg. Btw yg air hujan jawabannya ga boleh di minum lgsg ya gais. Even dari udara pegunungan jg sebaiknya jangan. Karena udara mengandung jg memungkinkan adanya bakteri, patogen dan virus. Terus air hujan yg menetes dari langit itu mineralnya rendah, jadi klo pun memang mau diminum harus di treatment dulu utk menghilangkan bakteri dan penambahan mineralnya. Sering2 mengamok ya dok",0
semangat dokter tirta,0
,0
Dok apakah mandi pagimenyebabkan stroke?,0
bahasanya kasar banget dok gak enak dengernya...,0
Lo.oknum dokter bicara ngak pakai perasaan..saya pasien cucidarah,0
"dok mohon dijawab, ibu saya sakit radang sendi lutut kadang sampai disedot cairan dilututnya. apakah itu salah satu pengaruh karena ibu saya hampir jarang konsumsi protein?? karena selalu alasan bilangnya daging itu amis jadi gak mau konsumsi daging dan susu",0
Hahaha ya mmng smua yg berlebihan ya gak baik gak usah di tanyakan otomatis gak baik,0
Klau informasi ttg kesehatan aku percayakan pd dokter yg ada di medsos tiktok you tube yg bukan dokter gak akan aku lihat,0
"aku baru pertama kali nonton ini. Makasih loh dok, semoga ilmunya dikarunui keberkahan",0
Aku dah pernah dengar dr dahulu wkt anakku bayi makanan amat sangat berpengaruh dg kecerdsan anak dengar dr dokter bukan informasi yg gak jelas,0
Bsa tolong jelaskan Hepatitis B dok,0
"Dokter terbaik Indonesia, dr Tirta HumbleMudah dipahamiSehat selalu dok",0
"Doc, klo bantal² yg dipake orang jepang kok kyk balok gede² opo gak loro gulu ne",0
,0
"Dok, jujur aja nih yaaa,, konten kesehatan dari dokter di jaman sekarang ini itu penting banget bagi yang males nyari informasi kesehatan.. terus lah berbagi informasi kesehatan, dan sehat sehat selalu dok",0
apakah kebanyakan main futsal waktu anak dapat membuat kaki o?,0
"real, ak makan indomie 3 bungkus kencingnya bau bumbu indomie",0
merk jaket lu apa bg?,0
Air hujan itu rasa awan dok,0
Paling seneng liat muka dokter berubah jadi muka bebek,0
"tanya dok, apakah tes gula darah di apotik yang secara tidak sengaja menggunakan jarum lancet bekas, bisa menularkan hiv ?",0
