text,label
cari versi ryzennya dong pak,0
"Wah kirain uda include ternyata exclude, mendingan pc lah..",0
bisa di upgrade tapi ujung2nya cuman Intel gak ada GPUnya 🤣.,0
apakah kuat untuk menyala 12 jam setiap hari?,0
"Rezeki dari 𝑪𝑼𝑨𝑵𝟑𝟐𝟖 sungguh luar biasa, terima kasih Tuhan!",1
"Tidak pernah merasa jenuh bermain 𝑪𝑼𝑨𝑵𝟑𝟐𝟖,selalu ada inovasi!",1
𝑪𝑼𝑨𝑵𝟑𝟐𝟖 tempat mengadu nasip!,1
Tempat paling nyaman bermain di 𝑪𝑼𝑨𝑵𝟑𝟐𝟖,1
Hari yang menyenangkan berkat 𝑪𝑼𝑨𝑵𝟑𝟐𝟖! Rezeki datang menghampiri!,1
IGPU ya bg ?,0
"bagus sih ini, tipe komputer rakitan idamanku sejak masi muda dulu<br>cuman dijaman sekarang, aku lebih milih laptop gaming 15jutaan langsung<br>udah dapet lengkap yg ada vga nya<br><br>itu cuma mobo sama casing hargae wes sgitu<br>belum ram nya 2 keping wes piro hargae<br>prosesor sama ssd nvme m.2 nya<br>trus monitor keyboard dll..",0
Mirip asrock,0
"Agak ngeri dengan kipasnya, soalnya processornya itu pure desktop  punya😅",0
ya tp aman..pasta nya nnt d bagusin aja mas,0
"Lebih aman'nya tambah kipas sendiri, pakai kipas keong atau kipas blower 12volt, angin'nya kenceng..",0
"Ada yg untuk versi ryzen  nggak, mau utk R5 8600G...",0
kita tnggu versi ryzennya,0
Bang Mau Nanya Build Quality nya full Plastik? Kalau iya gak jadi beli🥲,0
Kalo sudah terpasang lengkap  seperti itu total berapa harga om???,0
Seperti nya (yang harus dibeli prosesor dll/diluar dari mini pc) mungkin kurang lebih 5 jutaan sih boleh sih bawah (sesuaikan budget),0
@Rian-m6q belum termasuk windows???,0
"<a href=""https://www.youtube.com/watch?v=N-XRQ1SevHQ&t=83"">1:23</a> obeng bilek : aku pergi😂",0
"kalau ada versi ryzen sih woke, intel kureng untuk igpunya",0
"gimana gan, ane udah beli mini pc nya tapi kok nggak dpt 4 monitor? 😢<br>ane di scam atau gimana 😢",0
hadeh minim literasi😐...<br><br>output display nya bisa sampe 4 monitor bukan dapat monitornya<br><br>SDM SDM,0
